particle_id,initial_pos_x,initial_pos_y,initial_pos_z,initial_vel_x,initial_vel_y,initial_vel_z,particle_size_m,final_fate
2435,0.5112674873627188,0.2618751863061237,0.3242130599321855,-0.0538191350980147,0.12078914039127686,-0.09343612603550694,2.4603727404216684,0
2436,0.921715272888262,0.01958491532466944,-0.3855175813757796,-0.08218466715582445,-0.07283689233166962,-0.07792799899246082,1.7919357441311814,0
2437,0.5872299199761146,-1.3342259772007639,0.259003599523594,0.17633716900966628,-0.12405911426675989,0.04052880838572431,7.431692263105927,0
2438,-0.5839433084781377,0.6502386970657477,0.09482235946129636,0.06667171962658042,-0.10216424645486183,0.01204141616260175,0.5263965470741767,0
2439,0.2006346712803453,-0.11432358406033627,-0.40117646471185786,-0.08950465654639439,0.13162399260424984,-0.009875790862993727,4.812648262327373,2
2440,0.4565230140475267,-1.0639887166758952,0.42667306001864747,0.04562361007636401,-0.08518409475745217,-0.008633406887905676,1.9591895372048174,2
2441,-1.4654435964667338,1.158468235761787,-0.13151614109473553,-0.03112458623375422,-0.18755165729188522,0.08200046962737323,8.60413081771156,0
2442,1.0532206492458474,-0.40733336304395173,-0.2784931785675032,0.05228267737650938,-0.09235134724230948,-0.019411468479880803,5.850148090483349,1
2443,-1.17228761884512,0.11082751385286915,0.4852405117895041,-0.11371458031511002,0.13469030265618592,-0.09407365760421581,8.210745833666195,1
2444,0.02947175232809629,-1.2859586539697756,-0.21960514824508381,0.053703358441238525,0.05448406000167655,0.08054169757217303,7.393911107140862,0
2445,-1.0141899110528338,-0.04735434009895556,0.3452413081949973,-0.13401200114430323,0.018658937597105213,-0.018515920003265046,4.531893698528442,2
2446,-1.2700094239432533,1.320123726168445,-0.03984680067540203,0.1451078402615697,-0.16644285907311912,0.03268662884188023,0.4607982189468039,1
2447,-0.7392930517410566,1.290226346006909,0.0025563052359931504,-0.06321524047115662,-0.11461608197608708,-0.0016177949442781892,7.632272157425793,1
2448,-0.04054123444957569,0.5171705655066883,0.33930237601588265,-0.11852280096100509,-0.1803915453049946,0.02124859320950108,6.9993709094150836,2
2449,-0.47811077174590233,-1.2177369796498734,0.18996038374334545,-0.10201669268603873,0.04765962738113863,-0.06443851892186336,0.03318324524626668,0
2450,1.2823441159973274,0.329061890962862,0.47111950086681864,-0.11334320004364584,-0.028078070929539983,0.08198027194943666,0.4302151393392941,2
2451,-0.059602604855442776,0.5835571025060413,0.48405181221362636,0.05314926239209261,-0.0038842825254992996,0.0365516558695452,9.830852676328226,1
2452,-0.39452273431207363,-1.1878145894237737,-0.05721516624775502,-0.061851726602275114,-0.015177060719756025,0.06562824388341454,4.6584250323049154,0
2453,-0.4693862066141343,0.774663084354458,-0.47987423360828885,0.12675315952894223,-0.1209021300299673,0.0959848839093291,5.964033252537244,2
2454,-0.5325825886847684,0.8979430276555425,-0.3149835269283483,-0.02571886116109287,-0.16607184736520095,-0.09095799039030111,0.34618311537281365,0
2455,-0.5177752143326098,-1.3783658408105477,0.008702430199749478,-0.19452028196377014,0.08249663693775156,-0.08663426149555374,3.4164198078735146,2
2456,1.3734211069462572,-1.175266864825377,-0.31510029935030814,-0.06070468862086417,0.07597461359068014,0.016616387132855445,9.963030020279414,1
2457,-0.09081974603071385,-0.3645253190616562,0.13782988191348144,-0.17183904609307601,0.04460525431923404,0.003917483514944503,1.6666041197186063,1
2458,1.421249514842923,-1.3553719065689527,-0.2458289721289174,0.009049278401866478,-0.07350807150149816,-0.05892205976164906,4.554519851812329,1
2459,0.916845208751647,0.9288802430110783,-0.26986627266761254,0.1365417518105933,-0.08229477010533218,-0.06952996408909856,8.284265432571448,0
2460,-0.8672869886221253,0.753501695784808,0.20963310911884825,0.18609309696573129,-0.19230367228820977,-0.04236650448828963,8.38957228719985,0
2461,-0.11539550470492355,0.2290318773936062,-0.24574004850559106,0.09825763591516018,-0.06158517802704622,0.047891905946355895,8.148658271282557,0
2462,0.5095732967569448,1.459647157152828,0.0732554256727993,0.012877149323180015,-0.11314883760217015,0.09436443968228314,6.635487384390482,1
2463,0.16681369917660094,0.6307491122152147,-0.3402069890135686,0.15361013537264995,0.0851529468528468,-0.07654101886100861,5.234183740911962,2
2464,0.7696651261281238,0.18420686326651614,-0.02866210734366903,0.11253473689137117,0.0956185038028618,-0.08678258408970659,7.327209207496995,1
2465,1.1541378718914195,1.4642124762938273,-0.11353901744666506,-0.15530481257439882,-0.06262939515487417,0.01980050721271462,4.443003386671608,1
2466,-0.38031963578478534,-0.49271675690157735,-0.04902368815298441,0.184883911715238,-0.08792824381662988,0.03964487231528804,6.190364010260838,0
2467,-0.2021731147190715,0.4878714692096906,-0.1916839340184815,-0.1389770751631414,0.055900173094711014,-0.08445676490912951,1.1224810466234612,0
2468,0.7009516492942414,-0.7490582975991352,-0.1526909922740073,0.1629329934509714,0.06593390778467106,-0.03141405895332697,1.148434336029883,2
2469,-1.1622326895014456,0.17156032973972657,0.15916428706201835,0.13823119628443853,0.1547882765173036,-0.024905217514467573,7.633263980705977,1
2470,1.3962603234726845,1.465937321425789,-0.4466837877904756,-0.09907644036893606,0.1736869179872057,-0.09599099187909443,6.539972969676853,2
2471,0.22142646351584272,0.9244489657292085,-0.05475982438401328,0.02537493472063415,0.11654262678161958,0.06846038420553238,4.543775698445681,1
2472,-1.3663687234081627,0.1479083345327823,-0.4432439098160731,-0.19777453146954505,0.13185521525463123,-0.06354679628235621,3.5536084731620714,0
2473,-1.287789270072423,0.5329185623820019,0.0981931536601588,0.1251876464744453,-0.06377162264584874,-0.05735939266807573,2.178482647081837,2
2474,0.30872584700411876,1.1055855691392367,-0.3927959342304681,0.05229307952022916,-0.1589417296296817,0.009350393192384177,8.363660182431703,1
2475,-1.4089459474297343,-0.2566836785760098,-0.26208278107263194,0.04086083563577145,0.1342256761002506,0.027308907870837396,3.9465392941878736,2
2476,0.6498660715398379,0.5982325730122495,0.33944486105260585,0.18907301824796402,-0.05447010303978059,-0.0450857459520359,3.4239896679207438,0
2477,1.28093053629668,-0.046039591394218427,0.05150052787611337,0.12472579861301564,0.08809705430247317,0.09712331279379405,5.299138345622618,2
2478,0.11271991979561413,-0.5248805020077197,-0.1492638094644274,0.12807482823828936,0.16036161889977352,-0.056363062317014094,9.86535663726006,1
2479,-0.5966613896979847,-1.4795981323223355,-0.10092427850307084,-0.15512308752325402,-0.022018271941298823,0.0945594318055584,6.226837535179539,0
2480,0.1374907396849192,-0.5039764316101454,-0.4736104233933506,-0.003631711728006859,0.15335765748424074,-0.024407506427953113,4.645069094108087,0
2481,-1.282842731231579,0.5945621189429162,0.12641972422905823,-0.18448770907901127,-0.0940221097771436,-0.006626691870104534,8.13939919831729,1
2482,1.2655810118425266,0.1036486104081229,-0.32384480018154316,0.01548885212046866,-0.12222066828498264,-0.07645256842616549,2.8462032841670046,0
2483,0.3472280308340987,-0.872658557617176,0.37119133244485736,-0.06950627656389549,0.024239219244056975,0.019348675488390116,9.784670746498445,1
2484,-1.4762974063467182,-1.2768185863391057,0.023102875958103897,0.15509160489854568,-0.03203275391698751,-0.08314738499086274,6.444523818772932,0
2485,0.8311570520360094,-0.7087317235717914,0.28328641820690437,0.12227811403554595,0.02858535460550296,0.04102534510606887,0.8944165753571802,1
2486,0.47436172870447235,-1.3995642225134493,0.3879060972391053,-0.03527013480832228,0.10902899597771071,-0.02545767004994963,8.97960387914726,2
2487,0.09269636244928225,-0.11463055630452113,0.23407197527812096,-0.1975529374749773,0.02315511988956534,0.09979465077499383,0.13948301530014265,1
2488,-1.2454760329001173,-0.8798860313593735,0.4846075055322552,-0.0548732469430088,-0.0691024458676453,-0.08255179433672025,0.5672470374322107,0
2489,-1.0679833208818976,-1.3456029174428117,-0.43821383027531513,0.14151837058407696,0.05531618473181088,0.06352307251754954,1.1002333023856294,1
2490,0.11141352932916426,-0.45752795772751353,0.15846735876585105,-0.06472806033340914,-0.10582797647689729,-0.09199696650898864,7.110108541215906,1
2491,0.6621659630827685,0.3276337117645629,0.3274094864587719,0.04129541751380822,0.007876395419121135,-0.08920547267521498,9.15569623307483,0
2492,0.37459744526215144,0.7987879805607281,-0.26779945262318483,0.15194690096440855,-0.12779297111776539,0.03920382972217312,8.637224773021753,2
2493,-0.4054564531126057,1.333969460275486,0.23273226176234008,-0.06466717935810579,0.047741954724155905,0.00011421116534109099,4.649256889096143,1
2494,-0.49653879642993415,1.445040329776496,-0.4428914960886544,0.1466895114930571,-0.11618936237762229,0.022791942042159397,5.684362597665913,2
2495,1.3750338231554444,1.1039348715884723,0.37074548171894817,0.006575207803559635,-0.08426625063330402,0.032728985148263084,5.543504410259874,1
2496,0.06804342662107166,-0.20784552905201403,-0.2973193940518153,-0.1924812817053595,-0.1677426092691263,0.05390384035057158,5.8159976095856365,2
2497,0.5204037756440596,0.19994824057280614,0.44293187461417216,-0.15278981835220873,0.02271196025830785,0.030473725777227123,6.138322784407986,2
2498,1.0380587225042142,1.4428205993006404,0.04644158753411898,0.03912384972713015,-0.046462073620844674,-0.0654692448911311,5.409207974956689,2
2499,0.15659268295450657,0.8625987170173257,-0.30290882220488435,-0.11805873766434943,-0.17831746366093137,-0.03168990384622071,4.46042636673447,0
2500,-0.5605433392783123,-0.5142617737665843,-0.4874405431201282,-0.17891514793808933,0.11939040466767387,-0.00046062223940239455,3.951091976890865,0
2501,0.5984900730546654,-1.1072679502445126,0.4678664785226685,0.0712403974248827,0.008485974527365991,-0.059167963199630205,6.435806748464925,2
2502,-0.02397584883267667,-0.9444676581271274,0.4549567742542535,-0.17745038967051763,-0.0662890885513508,0.047164894733622675,4.698612122490211,0
2503,-1.0180319450245592,-0.4004252555990746,0.1760433952438516,-0.16570177258702512,0.011069267151173567,0.08591678269519512,9.593376335340274,0
2504,1.425736564772575,-0.6975715664910311,-0.38325376755327667,-0.09117343973414999,0.06386872679440814,0.03921462043465407,0.7543148677326351,0
2505,1.290403947998771,-1.4877330720544417,0.08892522032028916,0.13942697218102956,0.11169922992585479,0.07031027149965388,7.736313449993317,0
2506,-0.9007958803450592,0.9624587906052744,-0.34528523452870785,0.09016426395087052,-0.07326599849298873,0.06050896007270176,7.2615032679893865,1
2507,-0.8128133699295869,-1.2542275367749558,-0.30590071057554524,0.03130117595224924,-0.00808310769792464,0.07000329425673055,2.0514839113425003,2
2508,1.4963732719254477,0.3818747568757992,0.034947202960187274,0.06283482305598953,0.17359364298609725,-0.03903710773815283,3.8969267575841395,1
2509,-1.3069084767815373,1.404130139453069,0.18836387969892465,0.03602841940552309,-0.11770040966310057,0.07622840569926453,5.764444486437117,0
2510,0.28941725208618974,-0.06837155960063868,-0.358314077093838,-0.11337149963221248,0.12442719557712367,0.05312931132113999,4.166264931521492,1
2511,0.5386820534604553,-1.0311051328674412,0.2998241580376009,0.04597483436616839,0.15379498211214204,0.006033713710083502,5.541895002488686,1
2512,0.00696498743250662,0.9712485969942182,-0.3821515279972295,0.10707841203660218,0.18029027712374396,-0.08392689570920585,9.135418017422243,1
2513,-0.6931565612955775,-0.057297289864459255,0.28072893446711134,-0.18901249776407006,0.1341303751995983,-0.06142689961711545,6.290898278052772,0
2514,-0.07870701498198862,-1.3681810073010054,-0.05362609768357929,-0.1661975242282095,-0.189522592336152,-0.03435120065671074,4.360266590057772,1
2515,-1.1826774728893048,0.716977342583125,0.3182627818215493,0.09684179109216151,-0.13634025364176133,0.08910642367451616,4.104721347136677,1
2516,-0.47975141599265525,-0.07039458935988963,0.24167057286791715,-0.04220668307232334,0.1328730336182543,-0.058094808040277404,6.33262219804079,0
2517,1.3589417052356478,0.5646031718169198,-0.30979236895990103,0.19984857824196278,-0.026365276755875244,-0.060709976485303234,3.5734335532661654,2
2518,1.069631091103493,-1.067347438682364,-0.031529984649878995,0.010870286072691332,-0.14251515022480815,-0.0008239974242641168,8.79456405070345,0
2519,-1.3467083860937623,-0.5409355182514733,-0.460005924693938,-0.09986727133206573,-0.024513476125188616,0.020493664288225327,6.420110681357978,2
2520,-1.2994964916960354,-0.8582442688791565,0.27530651376706705,0.19229359317615335,0.14890286530088592,-0.03319214607029408,2.782868950678152,2
2521,1.2914803777053523,-0.8130429816631637,0.20135477957031844,-0.1466407946746091,-0.15170257602148707,-0.0010419677216734896,9.666662977333594,1
2522,-0.49841574366755426,-0.023297790858275658,0.08090328828183635,-0.1002882673305749,0.1586061122864288,-0.01784391326758579,0.7767181447297673,1
2523,-0.2654114238061829,-0.5572102772998301,0.35577926471150956,0.17056555758592878,0.056963291436523456,-0.0683008942433477,8.145836047798658,1
2524,-0.052019164581571076,-0.5537468433567648,0.09508178040160276,0.1842002297640442,-0.17802213142179993,-0.012950049575492034,3.81902006988529,0
2525,1.0788161369320886,-1.4318293142984035,-0.29572877662445474,0.0898332544589332,-0.1494708009567233,0.0601140623654349,7.743734106709259,1
2526,-1.2985772470295245,1.2859506764631687,-0.16877858059253192,-0.1733690436525917,0.09405252765418615,-0.07747537388198454,2.4015663636617264,1
2527,-1.4222358746361197,-0.2630453079649411,-0.012312425424476858,-0.14070851713555071,-0.01386712668505799,0.09862974844051484,0.3700713610733065,1
2528,1.3982844552540743,-1.0753972615430056,-0.3975930701778041,-0.1639253631441776,0.16492501734293302,-0.03084769983510252,1.1398916598011253,2
2529,0.612541835081295,0.23824322052954838,-0.3976266987867043,-0.0069702041661918734,0.056028934192032476,-0.004738324976954214,9.745678348602345,1
2530,0.9630532256433133,-0.05711986343309183,0.4664485982491018,0.14635966527854466,0.12139997439945482,-0.02871797172496364,6.996635362219363,2
2531,1.3464355388138247,0.5275089447526602,-0.4013775157786741,-0.1494887932531983,-0.029633126293976325,0.06628773993717538,3.773926977592486,1
2532,-0.8095888413199674,-1.0470806059406579,0.017529098759868966,-0.017796201377302617,0.1538263632312757,-0.0376622960491787,0.7218664186676876,2
2533,-1.1033660738296966,0.9070421357148546,0.025960878839418444,-0.036900083916682036,0.02148390313763343,-0.005597712180515121,8.357402540693169,2
2534,0.760999296575803,0.7284339138016107,-0.2664163275697796,0.15789878372910437,-0.08533154943706323,0.037134969256359146,8.390409148172749,2
2535,0.2230071364405295,-1.3769395788794423,0.17219454331765383,0.152611091866048,0.07554080666081414,-0.036871012375462114,7.982306819131007,2
2536,-0.33939842526549846,0.574264337033461,-0.3525901923023811,-0.1704923040319383,-0.10438883043770741,0.04265960759537907,9.622668551851726,1
2537,-0.5165841163797174,1.3156378979999208,0.2617106461609999,-0.038257395566356545,0.10105676874769054,-0.09348676593726296,1.7187882969935953,2
2538,-1.043108061638679,0.4701775421643335,0.27803825680104166,0.011231991144745879,0.051433533766645445,0.09554636133764577,9.033550768744313,1
2539,1.1058767218680883,-1.4715863566468328,-0.32369413184584894,-0.13905712925657934,0.02797616574990852,-0.015564124140937774,6.036620498069175,2
2540,-1.1871369376254515,-1.0840076970027157,0.4991667768608936,-0.021896825604714815,-0.08991365457012024,-0.038108471104976484,5.584825411043109,1
2541,0.7437399789682848,0.3853198298940459,-0.45408643659278225,-0.1228403830925422,0.1358225050164496,0.07396910572874357,8.104085013152467,2
2542,1.254256690640192,-1.1566751624527525,-0.059559868809460736,-0.005437283480198479,0.06186751341518887,-0.02312368021120026,9.667183580042487,1
2543,0.2947428770228542,1.0561052468377765,0.19868453904225714,-0.16284371717244173,-0.05767954904982317,-0.06693519020927727,0.3550260984409969,1
2544,1.1721910016689834,-0.15738135320683622,-0.37311286841296387,-0.1684655295315063,-0.03003558785779528,0.0948752362991224,2.603085384955373,1
2545,0.022264146050440026,-0.17975419911851986,-0.4624002881138095,0.14766100072382748,0.09311563724504474,0.07368550952746364,2.614187591303914,2
2546,-0.07148444279798616,-0.6602136530382579,-0.14185318660450752,0.06635844271737151,0.15429739587643138,0.03207734880539212,6.5880570666459075,2
2547,-0.8445020774293215,-0.7678791191986923,0.4822544238585056,0.18122021435480784,0.021894235478002788,-0.06631250390584278,5.837918398308221,0
2548,-0.3732751372668335,-0.19825710705455535,-0.14112749238793187,0.010187530889828184,-0.038967612379517874,-0.02894715212077907,2.9871857973416707,2
2549,0.06854628568527832,-1.122395137313718,-0.41185962979944957,-0.10359937401194555,0.16935758074409052,-0.06705229500908833,5.459963096218007,2
2550,-0.417109281359501,-0.05636161604618817,-0.07637163459516128,-0.1299249359536207,0.1576386959134896,0.07426601020669862,1.9566389300519427,2
2551,-0.09659737908225718,-0.022237430295288796,0.0015697131423847432,0.17925314548193388,-0.16375655543244336,-0.040792744108487704,6.620839522407162,1
2552,-0.04975777277466431,-1.3696672080629377,-0.2635942667710921,0.08691725608700324,0.001802777926834448,-0.028135300697667148,9.280006695904564,2
2553,-0.9850898337121812,0.32815761085301354,-0.2181538784653847,0.19343736560834385,-0.06960101061008808,0.02271386471327061,8.42029706891389,2
2554,-0.9422069845842425,0.12428747564142917,-0.33068149414862447,0.16367597240692178,0.16366110473115442,0.028826462737017083,4.602151539062544,2
2555,0.6287086515256406,0.044362539634594134,-0.3340421793294671,-0.04904760905246325,0.13893230248636107,0.06995293002397127,5.353031434468727,2
2556,-0.03259384486187944,0.7783287107796175,0.16799014766384424,0.12317818331088543,-0.036017594482600945,0.05143092021315762,6.408412918178588,1
2557,1.2144325134727687,-1.0878236616265322,-0.15741822221272506,-0.008485886362966127,0.14564238157523424,-0.029939765902183307,5.644682687627509,1
2558,1.3254000495788798,-0.45832336869597246,-0.47256476988759055,-0.018455415434001254,-0.17998452036978818,-0.016027054529202875,0.13906948631776433,0
2559,-0.9852890380453467,1.2984815139513133,-0.2615796689555606,0.0788355817098389,-0.10141277880904892,0.06645420289488413,2.378329940535936,1
2560,0.4830622168776406,0.43831975827926195,0.2141000623878756,0.16927197769854163,-0.16246543018862827,-0.003216023197763568,1.9469938226285093,1
2561,-0.38381825128485114,-1.3231013706909782,-0.016807075373081792,-0.08351108740635849,-0.1512267593857032,0.05842456215162653,0.49871954684647096,1
2562,-0.5996707883101692,-0.6853554289712926,0.11522281920816069,-0.1087463418560351,0.027975603815296513,0.033485480618238694,7.052084225906895,1
2563,0.13244113174620176,1.0871377709664802,-0.3981497954069484,0.1292767064178278,-0.14379559814352036,-0.052999641293257654,2.2072915871896917,1
2564,-0.05237116825875243,1.0058845114203967,0.49198042464910585,0.026697067752081527,-0.13281120135346197,0.0027163168822824935,8.015726707984015,1
2565,1.2037187787942014,-0.8291709158883549,-0.23588682187813326,0.158479962809092,-0.1867558907329607,0.03643377575322462,7.6489068866794625,1
2566,0.9052228105613791,0.31632097224048605,-0.4136608898783575,-0.06788974633508604,0.18105852012198098,0.051146021095589134,3.0866211182971393,0
2567,0.2493944674271109,0.24602883562454103,0.41615091734583,-0.07022387324432403,-0.030784275960536484,-0.0383376002295363,1.624339626719464,0
2568,0.5970276132983265,-1.3975986466634263,-0.49932506044134417,0.019081454866024028,0.029216738920474772,0.025166034509974344,3.3218177964613465,1
2569,0.5495148439111199,-0.2291463497010593,0.4372157954710788,0.17862250009105457,-0.12558213532177512,0.0004122397431331609,3.7982895239135948,2
2570,0.6926502819333935,-1.3165217388100525,-0.07117774762806273,-0.14424891169496307,0.08124160159216443,-0.015431396762124863,1.0870947189098248,2
2571,-0.16734667260311564,-1.176832101720963,-0.06309897347304738,0.17322313734175993,0.0952359592107449,0.03593633673268498,8.733790201904796,0
2572,0.8851156714895962,-0.003953233600539896,-0.4865063489799315,-0.18694176999818898,-0.08031689749728677,0.02602476440344098,9.672515986055403,0
2573,-0.22194963373559462,-1.1991558008623286,-0.4473160640478603,-0.07249588500514159,-0.0639160869647731,0.09352304196067765,4.59161900229234,2
2574,0.5756315075033411,-0.5154017094370321,-0.24745525578669947,-0.14874898385248408,-0.14910600081421632,0.06604007020415095,5.318039281653926,0
2575,-1.2785564688824038,0.6746057301588078,0.44770008159474806,0.12865683343578044,-0.1103767744358129,0.051971475941763295,8.931299954636286,0
2576,0.13217084739121776,0.5646625854395824,-0.48289916111552667,-0.021890911460469425,-0.12919758811121068,0.031912904794234614,9.611015199127232,0
2577,-1.4703639322430453,-1.301816630748951,-0.08623108248473443,-0.16230271596975254,-0.07937816424149391,-0.08123481513805274,6.624744339601438,2
2578,0.711228558131201,0.6643418409791493,-0.49982464203227406,0.12528550864021365,0.1354182074106895,0.015993787700766343,4.126440615139438,2
2579,0.1354278941345386,0.03437072648817674,0.15911674650331786,0.03339419801421531,-0.02721598121323318,0.05511866316568323,7.048834709914496,2
2580,-0.5703010904524685,-0.8857417224542236,-0.3340375595036187,-0.12391371632730475,0.049092127932359064,-0.06976288662044094,2.9547088131579122,0
2581,-1.4820959982546016,-1.2318496187517591,0.13720812320105458,-0.15594120214568272,0.155203703910005,-0.05945104221275388,1.8895818388277823,2
2582,0.983993649176814,-0.8495217751677216,0.09951339149427385,0.19646161611504698,-0.06825085315489443,-0.05268021842800435,1.1807161471179992,0
2583,-0.1997004445564854,-0.6397886402121141,-0.4676247211599456,-0.0035793257951839963,0.056060523988153865,0.030919366378338198,8.938488397374547,1
2584,-0.8321234513530088,-1.1861228087262892,-0.4144391333860499,-0.0690722816132383,-0.10454163713280296,-0.06961563162050213,4.050908547692874,2
2585,0.13816361256705623,-0.5725976711846607,0.49840362951992945,-0.08145731790900462,-0.14636140127785963,0.07674296592024218,6.966540066823593,2
2586,0.9469693623980779,-1.347654900923446,0.30423397226821114,0.04910348333880088,0.13900593436251452,0.03972112737888264,9.60584606386635,0
2587,1.2188648633305772,-0.6919528880419087,0.02652827915599587,0.009493331449405729,-0.04914571203264986,0.08669730974551718,0.08425448915925667,2
2588,-0.8628957697766713,0.6759222958417719,-0.14559206747197806,-0.12203080424855198,-0.12569139324378542,-0.0008935767781532017,4.429602622229374,1
2589,1.2912079970509178,0.46558747597844885,0.44668997356965545,0.17836056596184718,0.06496044455204986,-0.04887678105554456,2.6371766168532695,1
2590,-0.582898899284145,0.036709800948588445,0.247318774256586,0.13129697642008642,-0.18744665617396003,-0.07052543406354417,6.106645349882366,0
2591,-0.3389517808017408,1.0381968190450563,-0.3903180505610043,-0.1219889121039465,-0.17087382940307694,0.02812554913728124,0.36460846947108905,0
2592,0.576762382152173,1.159295960207249,0.005724312863008008,0.06750418494315052,0.1801336528345865,0.018325107438019822,7.984086757615549,1
2593,1.0746800379702321,-0.17282982839426708,0.38039895720993677,-0.1794654062494576,0.06462701484804007,-0.0932218341406502,5.908216489565948,2
2594,-1.4394309730649715,0.403429709279151,-0.2968990297247456,0.10295587440639603,-0.14284665229751667,-0.011899619593495836,9.483591498143944,1
2595,-0.6553386471624527,0.45942421976394643,0.27353323664827134,-0.14369192682249468,-0.11938687661305131,0.0791160564941398,3.681011484095273,0
2596,-0.5284740634424934,1.0261784567407748,-0.3232682827083626,0.07006881216244903,-0.15937956446532542,0.05861819718033828,0.19248471749761198,1
2597,-0.3357054985182213,-0.6975086246893395,-0.09161437984391985,-0.1322641732080811,-0.022484055001481762,-0.09198840564079261,0.5747333824366274,2
2598,-0.5248470923438406,0.11236535059461539,0.23379670268570674,0.03390616210093991,0.17295738857544402,0.09407362425683358,2.7529419990697703,0
2599,-0.5612284858860185,-0.3269195503042568,0.3468263739055695,-0.1700259093832973,0.08868376221113883,0.03301346454867432,8.70731830238048,1
2600,0.395650453094043,0.867108616787716,0.36111642610018924,-0.18042249258361553,0.09953889763615192,-0.053321634271185525,7.524309759977352,2
2601,-1.4516562324001583,1.2133592161188531,0.34356406946494755,0.11751542298239542,-0.10492263256213463,-0.02576657836037731,1.5062551612312884,1
2602,0.18950249487461157,1.0825053324600864,-0.2819542188575389,0.1468607725522723,0.09681228805082975,-0.08024470245629214,8.276406156500908,2
2603,1.2215642747269766,0.27714177896442815,0.18862688779263814,-0.04711864932867785,-0.1774847739968348,0.07017423729981162,0.02254404102721612,0
2604,1.464766182230084,-1.2191183980823777,0.14003348934511062,-0.04337171236073867,-0.14953053928937235,0.08794827179366402,0.27576319924464604,0
2605,0.344431571044175,-0.02643473083818737,0.1126228291064243,-0.14538805154630563,-0.09086196829127165,0.04863414071549743,6.687214304378078,0
2606,-0.5763694948319938,1.4287480590489259,0.2672217805962248,-0.07811637712005859,0.006417310345981642,0.011251601148235535,8.633028452320492,0
2607,-0.059247196230718835,0.36042710658257615,-0.028208746203538637,-0.12965263140711447,-0.0993571675451189,0.056947573224770676,5.703428612756741,2
2608,-0.12015335974994423,-0.784933002046983,-0.1646606267723424,0.13254967170026094,0.07238393555179579,0.08825452106439438,2.922411758417021,1
2609,0.13645611499440902,0.9664671124278685,0.2173170943786502,0.06652822946869885,-0.007553575032292897,-0.002523404238770066,1.094592399577292,0
2610,-0.5426025038084794,0.12998264171299212,-0.32099163555769183,-0.02888699218553653,-0.06228049863811366,-0.09136474930324841,9.092968726515572,2
2611,-1.0524646006985485,0.2324122925269516,-0.11357091359613192,-0.14482780487981564,-0.07335991883885723,-0.06957718791144606,0.16425506366876133,2
2612,-1.11521544847233,0.06271891183990475,-0.23815032145823734,0.08144421599219592,0.03201804819083082,0.03236194293959466,8.958311570365119,0
2613,0.9393191545872419,-0.5741233281002343,0.25980264488894644,0.068010713435524,0.06485043439738752,0.07214697750100565,3.6414703475527963,2
2614,1.485299229691198,0.8629818647873173,0.3967570212175484,-0.1547307262421972,-0.0734567668335325,0.047223034236779204,0.33755177288432087,0
2615,1.3045134513537961,0.7915467666226976,-0.28983901315324023,0.10325568756002362,0.1426294302556111,0.045177236335254445,7.709025910734717,2
2616,-1.4183844972735882,-1.3388589101365502,-0.15281856580917585,0.15504694589869666,-0.03976464716884104,-0.01755948621228906,0.9281220647570294,2
2617,1.2662806216952673,0.6783900515992607,0.021172715483279814,-0.013201621833744959,0.020967093281273497,0.08339410017735033,0.6577116516373307,0
2618,-0.4232747043836005,-1.2830838720820281,0.12297401996410962,0.0898137794112272,-0.08564609059881785,-0.015512513947985543,9.268722724382563,2
2619,1.1243942199839192,0.0370006036519297,-0.06653130428760223,0.11315332758864743,-0.004359655610998964,0.040902632269743444,4.467891498866668,1
2620,-0.7065430065920337,-0.7344406809918762,-0.1133511138722485,-0.14837979703283125,0.004297280924077718,0.08124110400960188,2.4121650919922075,1
2621,0.4299790008606408,-0.14237068903802985,0.4613041250083416,0.009900405934063411,0.19664418074941648,-0.043205071633247855,4.697142650317983,2
2622,0.49181946696874235,0.22724672690067105,0.4234958253115537,0.1923924364439113,0.1014546135897958,0.024979375419734162,8.780674944924815,1
2623,-0.6816833124486215,-0.8055243021064631,-0.4807396721421243,-0.08675216423324375,0.020605244999023636,-0.09153111513114974,9.015531375227175,2
2624,-0.6355375173244231,0.0371055303166723,-0.02479699268240454,0.08018896788087465,0.07400512019977706,-0.07739034513367955,9.178091346140649,0
2625,0.4420454574049162,-0.12000994606462223,-0.42162427391386414,0.1476034465348503,0.19392938907409574,0.08626383720145878,1.967088583095288,0
2626,0.9261312365564836,0.6345504468124705,-0.0047020075809579565,0.11398871404337768,0.12658545692035267,0.08547750347086766,1.5686292262834167,1
2627,1.2192240034100883,0.023063299748856014,0.28922952446627315,0.11562679881178523,0.05796122773008949,-0.09540959792660242,3.950072003636984,1
2628,0.21336461950703378,-0.7581511754750524,0.1794568872643224,-0.11204931407268406,-0.1993563716383573,0.018401941690941004,7.721127302813822,0
2629,1.3085825131574773,-0.4143112226882597,-0.12990714447597218,-0.056819011523045804,-0.048479972434799345,0.0878509914017542,5.084083733535798,2
2630,0.5964005707077562,0.8943331398030323,0.18936852947701377,-0.19089736892901496,0.18182629334632294,-0.06527014750653348,6.6904516511884555,1
2631,0.6338656186430383,0.18574806291688062,-0.4415441875276269,-0.05986663256597238,0.17726795924201627,0.04168310558907612,0.9027009549430631,2
2632,-0.7106210768327028,-0.5644209277608984,0.06036729794435791,0.13428565786073626,0.10095536569715413,-0.08693224849218638,3.3705941614644033,0
